battery_level
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9991349170365379
1.0
0.9712020148658084
1.0
0.9455241127500459
0.979544142477999
0.9930998645575125
1.0
1.0
1.0
1.0
1.0
1.0
0.9405218817078382
0.9593591034758635
0.958621968276147
0.921065013487112
0.8939666227910852
0.9084289467916675
0.9252107607223525
0.9351537258172307
0.9458094135469057
0.9350949185531258
0.9424349495874312
0.9477876679601219
0.9367043833053413
0.9310697081461907
0.9429432277407697
0.9540490224325283
0.9653908054861103
0.9773665326493525
0.9909209187221969
0.997035218361262
1.0
0.9684055480594734
0.9370208967956031
0.9440875353211571
0.953490140777236
0.9577220287884759
0.9643879929828758
0.9659645173949349
0.9715456807850728
0.9768334851213359
0.9810352278302137
0.9626669387180131
0.9571538108495115
0.9468439363668275
0.9197765481414468
0.8926416990665299
0.7467382415214323
0.7450472749141717
0.7367185045554663
0.7274737021856124
0.7198153536804258
0.6556501149759641
0.5803369368038901
0.5697401796088053
0.6728935269357422
0.828510842666619
0.9824277088300992
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9882754593075752
1.0
0.8862640085299032
0.8985137726295097
0.7811060796202909
0.806875925125171
0.9144710052949311
0.859818372897846
0.9802804806190409
1.0
0.9471053901333556
0.9402144574857453
1.0
1.0
1.0
0.8246726178390115
0.9476205044456428
1.0
1.0
0.8685177861472381
0.8479393119285827
0.9323110171056548
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.8169934319581589
0.8295953556499601
0.8228187711654608
0.9194721759714803
1.0
1.0
1.0
0.7719864784929333
0.6530407659315374
0.657745457801516
0.8397526861483955
0.9243840362392807
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.8447695664911967
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.8199171069554558
0.8105875095166023
0.8995594211855376
0.9719967147819043
1.0
1.0
0.8761588793155529
0.9295786912344995
0.9901914398940305
0.9728122718176982
0.9811380497450918
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9707349576065407
0.851856811726267
0.8738799100587519
0.882575152842572
0.8706162799480466
0.8336565820545737
0.8117808137586695
0.8084437048333429
0.8020452762326012
0.7896816834887916
0.7631933004066747
0.7221661348882387
0.6156850668715818
0.5745680551153288
0.7087679663182171
0.8228513314391885
0.945245529403514
0.9953003415542824
1.0
1.0
1.0
0.9349130551415361
1.0
1.0
1.0
0.9537855791037317
1.0
1.0
1.0
1.0
1.0
1.0
0.8432193830537894
0.8769891928195784
0.9098576686771819
0.9372251226225069
0.9440358464855649
0.894931861479892
0.8771163058292845
0.9035191126431734
0.9170030400665425
0.8857554297246389
0.8932044093764451
0.8792185077660899
0.7698838592618802
0.719929819440716
0.48891585246088337
0.38518076750112634
0.4735441852959125
0.449942405148983
0.5871387761989045
0.7199912348191465
0.839971148026292
0.9822678701455512
1.0
1.0
1.0
0.9427318265498918
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9634709813182897
0.9184918556381436
0.9466323845301505
0.9721482337176358
0.8923792033161334
0.7803560630084353
0.7037530833311585
0.6754454183022612
0.6620285189414443
0.6323599072381452
0.7217341270509434
0.8004307103379183
0.8739112728829692
0.8845250686522964
0.9164407217485369
0.9188616146922406
0.8418381631214898
0.7766948920736104
0.7598096785258347
0.7970346027936708
0.8346637117086783
0.862621511129568
0.884291086792271
0.84049946447423
0.8276330513747343
0.8287476463282526
0.7653300237349919
0.7237971451201654
